id,nom,genre,freq
1253,session,f,185327
1254,leader,m,185158
1255,célébration,f,185071
1256,divorce,m,184835
1257,colloque,m,183947
1258,cible,f,183844
1259,conte,m,183768
1260,échelle,f,183359
1261,circulaire,f,183259
1262,privatisation,f,182883
1263,charte,f,182850
1264,compétitivité,f,182173
1265,venue,f,181560
1266,commencement,m,181212
1267,endroit,m,181109
1268,enjeu,m,181022
1269,primauté,f,181004
1270,travailleur,m,180641
1271,prime,f,180177
1272,tribu,f,180157
1273,ressource,f,180106
1274,soldat,m,180059
1275,végétation,f,179993
1276,biographie,f,179643
1277,prestige,m,179622
1278,terrorisme,m,179340
1279,entité,f,179191
1280,nez,m,178754
1281,échantillon,m,178658
1282,convergence,f,178379
1283,marchandise,f,178213
1284,magie,f,178170
1285,paysan,m,177754
1286,rappel,m,177678
1287,classement,m,177487
1288,pôle,m,177158
1289,biologie,f,177105
1290,divinité,f,176964
1291,ventre,m,176806
1292,lait,m,176480
1293,écriture,f,176284
1294,plaque,f,176005
1295,recensement,m,175494
1296,baie,f,175418
1297,pureté,f,175168
1298,simplicité,f,175132
1299,rituel,m,175094
1300,calendrier,m,175066
1301,préférence,f,174990
1302,écrivain,m,174988
1303,sœur,f,174589
1304,temple,m,174388
1305,péché,m,174369
1306,syntaxe,f,174107
1307,drogue,f,173832
1308,sauvegarde,f,173514
1309,largeur,f,173350
1310,régression,f,173322
1311,opinion,f,173238
1312,racisme,m,172921
1313,spécialisation,f,172620
1314,suspension,f,172432
1315,réorganisation,f,172182
1316,voile,m,172136
1317,dynamisme,m,172012
1318,conseiller,m,171767
1319,lac,m,171699
1320,restructuration,f,171597
1321,répertoire,m,170802
1322,application,f,170621
1323,paroi,f,170420
1324,avantage,m,170418
1325,corrélation,f,170212
1326,hypothèse,f,169947
1327,essai,m,169771
1328,méfiance,f,169570
1329,pénétration,f,169220
1330,contraste,m,169190
1331,dictionnaire,m,168831
1332,nostalgie,f,168811
1333,paradigme,m,168765
1334,clôture,f,168549
1335,entretien,m,168317
1336,sculpture,f,168224
1337,banlieue,f,167981
1338,singularité,f,167954
1339,chronique,f,167923
1340,salon,m,167867
1341,mythologie,f,167411
1342,procureur,m,167260
1343,dénonciation,f,167049
1344,rapidité,f,166987
1345,neutralité,f,166892
1346,prestation,f,166587
1347,échange,m,166483
1348,sable,m,166412
1349,trouble,m,166316
1350,quarantaine,f,166304
1351,préfecture,f,166261
1352,diversification,f,165972
1353,dépression,f,165937
1354,péninsule,f,165934
1355,n,m,165535
1356,accès,m,165528
1357,fièvre,f,165353
1358,faillite,f,165349
1359,commercialisation,f,165218
1360,bête,f,165129
1361,idéologie,f,164691
1362,maréchal,m,164507
1363,fer,m,164459
1364,certificat,m,164256
1365,confirmation,f,164024
1366,parution,f,163859
1367,impact,m,163801
1368,structuration,f,163719
1369,phénoménologie,f,163710
1370,communisme,m,163097
1371,trajectoire,f,162875
1372,utilisation,f,162663
1373,indice,m,162431
1374,décalage,m,162291
1375,substitution,f,162273
1376,laïcité,f,162238
1377,profit,m,162035
1378,froid,m,161886
1379,disponibilité,f,161672
1380,animal,m,161323
1381,réalisme,m,161287
1382,mi,f,161271
1383,conjonction,f,161021
1384,locuteur,m,160996
1385,pire,m,160972
1386,laboratoire,m,160946
1387,reconstitution,f,160469
1388,corde,f,160270
1389,libéralisme,m,160256
1390,fragment,m,160167
1391,polémique,f,159991
1392,prétexte,m,159462
1393,mémoire,m,159352
1394,toit,m,158685
1395,avis,m,158642
1396,renaissance,f,158642
1397,robe,f,158440
1398,monument,m,157728
1399,appareil,m,157672
1400,sûreté,f,157653
1401,circonstance,f,157282
1402,officier,m,157155
1403,renouveau,m,157031
1404,véhicule,m,157015
1405,décès,m,156961
1406,colline,f,156837
1407,délinquance,f,156818
1408,drapeau,m,156615
1409,éducation,f,156338
1410,gendarmerie,f,156272
1411,calme,m,156210
1412,charme,m,156039
1413,rite,m,155863
1414,meurtre,m,155669
1415,fourniture,f,155581
1416,manipulation,f,155572
1417,vérification,f,155421
1418,gain,m,155274
1419,levée,f,155159
1420,renversement,m,155133
1421,honte,f,155043
1422,solde,m,155034
1423,caméra,f,154895
1424,ouverture,f,154828
1425,fatigue,f,154322
1426,âme,f,154101
1427,occasion,f,154066
1428,exception,f,154032
1429,tribune,f,154016
1430,référendum,m,153849
1431,veuve,f,153599
1432,prolifération,f,153459
1433,considération,f,153326
1434,absence,f,153222
1435,fossé,m,152883
1436,tracé,m,152419
1437,exercice,m,152162
1438,torture,f,152102
1439,coexistence,f,151827
1440,facilité,f,151538
1441,fleur,f,151491
1442,dynastie,f,151441
1443,régularité,f,151385
1444,proclamation,f,151321
1445,licence,f,151301
1446,argument,m,151164
1447,clef,f,150921
1448,rumeur,f,150920
1449,sécheresse,f,150875
1450,bébé,m,150857
1451,fréquentation,f,150843
1452,partition,f,150473
1453,queue,f,150369
1454,prétention,f,150095
1455,transcendance,f,150090
1456,pénurie,f,150044
1457,poisson,m,149665
1458,préservation,f,149640
1459,saint,m,149285
1460,exposition,f,149280
1461,dérive,f,149102
1462,fonctionnaire,m,149005
1463,cure,f,148975
1464,samedi,m,148965
1465,querelle,f,148717
1466,amour,m,148594
1467,faune,f,148149
1468,organe,m,148118
1469,centrale,f,147895
1470,gorge,f,147758
1471,mépris,m,147753
1472,spectre,m,147699
1473,rayon,m,147640
1474,rang,m,147448
1475,résumé,m,147205
1476,chantier,m,146853
1477,poignée,f,146805
1478,cession,f,146801
1479,barrière,f,146703
1480,rébellion,f,146679
1481,causalité,f,146424
1482,extension,f,146412
1483,circuit,m,146374
1484,communion,f,146326
1485,repos,m,146324
1486,fragilité,f,145963
1487,programmation,f,145851
1488,pulsion,f,145828
1489,piège,m,145496
1490,poussée,f,145413
1491,malaise,m,145394
1492,marquis,m,145228
1493,assemblée,f,145000
1494,grossesse,f,144897
1495,luxe,m,144821
1496,sac,m,144638
1497,démission,f,144616
1498,spéculation,f,144554
1499,consolidation,f,144261
1500,balle,f,143983
1501,dénomination,f,143831
1502,tempête,f,143666
1503,idéal,m,143624
1504,démocratisation,f,143518
1505,prêt,m,143142
1506,diable,m,143058
1507,vigne,f,142926
1508,douceur,f,142822
1509,terrasse,f,142724
1510,controverse,f,142382
1511,délivrance,f,142373
1512,scandale,m,142358
1513,poussière,f,142064
1514,ressemblance,f,142033
1515,devenir,m,142001
1516,contemplation,f,141966
1517,résurrection,f,141804
1518,thématique,f,141611
1519,cahier,m,141400
1520,traversée,f,141345
1521,douzaine,f,141078
1522,complicité,f,141026
1523,canton,m,140984
1524,criminalité,f,140875
1525,sympathie,f,140726
1526,prescription,f,140723
1527,ménage,m,140328
1528,poitrine,f,140227
1529,portion,f,140116
1530,correction,f,140086
1531,mienne,f,140005
1532,atmosphère,f,139936
1533,méditation,f,139753
1534,alliance,f,139622
1535,rétablissement,m,139372
1536,liquidation,f,139174
1537,attaque,f,139110
1538,grotte,f,139018
1539,temporalité,f,139009
1540,chat,m,138926
1541,romancier,m,138869
1542,poétique,f,138713
1543,rentrée,f,138452
1544,culpabilité,f,138411
1545,bombe,f,138401
1546,trajet,m,138394
1547,compensation,f,138165
1548,parcelle,f,138104
1549,critique,m,138056
1550,partenaire,m,138011
1551,administration,f,137570
1552,social,m,137507
1553,miracle,m,137469
1554,prostitution,f,137447
1555,mensonge,m,137271
1556,complexe,m,137263
1557,plainte,f,137127
1558,noir,m,137120
1559,restitution,f,137113
1560,dualité,f,137013
1561,téléphone,m,136960
1562,glace,f,136871
1563,rire,m,136835
1564,créativité,f,136595
1565,consommateur,m,136498
1566,questionnaire,m,136014
1567,concertation,f,135444
1568,grand,m,135442
1569,destination,f,135397
1570,tyrannie,f,135354
1571,subvention,f,135273
1572,motion,f,135107
1573,peste,f,134993
1574,orientation,f,134850
1575,débit,m,134801
1576,gaz,m,134770
1577,permission,f,134636
1578,précarité,f,134549
1579,prose,f,134461
1580,arme,f,134013
1581,villa,f,133990
1582,fraternité,f,133919
1583,royauté,f,133853
1584,impression,f,133781
1585,bouteille,f,133506
1586,marxisme,m,133256
1587,double,m,132508
1588,âge,m,132389
1589,voyageur,m,132351
1590,détention,f,132111
1591,coupure,f,131628
1592,bureaucratie,f,131355
1593,visée,f,131343
1594,fable,f,130991
1595,acteur,m,130836
1596,pétrole,m,130773
1597,regroupement,m,130595
1598,réhabilitation,f,130433
1599,case,f,130364
1600,cheminement,m,130019
1601,relance,f,129983
1602,déséquilibre,m,129875
1603,montage,m,129628
1604,dir,f,129590
1605,découpage,m,129582
1606,talent,m,129580
1607,clinique,f,129507
1608,vecteur,m,129449
1609,pathologie,f,129408
1610,cancer,m,129178
1611,ruine,f,128348
1612,maternité,f,128188
1613,récupération,f,128172
1614,morphologie,f,128069
1615,courrier,m,127875
1616,spécialiste,m,127784
1617,pérennité,f,127698
1618,bourse,f,127277
1619,alternative,f,127268
1620,duchesse,f,127219
1621,dévaluation,f,127089
1622,flamme,f,126798
1623,plénitude,f,126749
1624,printemps,m,126699
1625,générosité,f,126550
1626,trahison,f,126489
1627,cohabitation,f,126408
1628,bonté,f,126375
1629,parent,m,126220
1630,fascination,f,126091
1631,communiqué,m,126049
1632,moralité,f,126000
1633,graphique,m,125884
1634,groupement,m,125697
1635,rareté,f,125672
1636,seigneur,m,125630
1637,conformité,f,125615
1638,exigence,f,125601
1639,constatation,f,125536
1640,délimitation,f,125470
1641,transcription,f,125413
1642,rayonnement,m,125389
1643,socialisation,f,125213
1644,vieillesse,f,125167
1645,savant,m,125000
1646,chaise,f,124933
1647,spiritualité,f,124902
1648,modalité,f,124896
1649,liturgie,f,124809
1650,séduction,f,124680
1651,cimetière,m,124589
1652,vécu,m,124356
1653,usine,f,124202
1654,chaos,m,124142
1655,exploitation,f,123947
1656,vieil,m,123919
1657,suicide,m,123905
1658,latin,m,123619
1659,dose,f,123593
1660,origine,f,123429
1661,catholicisme,m,123378
1662,pasteur,m,123247
1663,œil,m,123039
1664,jury,m,123015
1665,francophonie,f,122901
1666,variante,f,122889
1667,volet,m,122877
1668,deuil,m,122713
1669,magistrature,f,122693
1670,jambe,f,122469
1671,trône,m,122447
1672,plafond,m,122432
1673,prédominance,f,122229
1674,baron,m,122108
1675,flexibilité,f,122101
1676,transposition,f,122005
1677,fraude,f,121863
1678,fondateur,m,121770
1679,chevalier,m,121655
1680,stabilisation,f,121440
1681,maîtresse,f,120934
1682,chaire,f,120841
1683,serment,m,120140
1684,judaïsme,m,119924
1685,vitalité,f,119832
1686,propagation,f,119738
1687,ralentissement,m,119640
1688,secrétariat,m,119588
1689,club,m,119380
1690,redistribution,f,119338
1691,lampe,f,119310
1692,prédication,f,119256
1693,minute,f,119167
1694,doigt,m,119039
1695,demeure,f,118918
1696,lancement,m,118761
1697,paysannerie,f,118753
1698,transaction,f,118620
1699,crédibilité,f,118482
1700,concert,m,118400
1701,tas,m,118393
1702,rénovation,f,118384
1703,vigueur,f,118354
1704,postérité,f,118247
1705,partenariat,m,118239
1706,gravure,f,118176
1707,cadavre,m,118171
1708,vœu,m,118161
1709,candidature,f,118145
1710,dépassement,m,117932
1711,ratification,f,117898
1712,artiste,m,117862
1713,éthique,f,117762
1714,séminaire,m,117753
1715,énoncé,m,117626
1716,industrie,f,117367
1717,glissement,m,117126
1718,démographie,f,117082
1719,lot,m,117058
1720,détérioration,f,117041
1721,nef,f,116822
1722,manuel,m,116755
1723,instance,f,116497
1724,fosse,f,116346
1725,remplacement,m,116193
1726,union,f,116190
1727,famine,f,115972
1728,investissement,m,115939
1729,mosquée,f,115929
1730,disque,m,115925
1731,tristesse,f,115892
1732,ceinture,f,115853
1733,handicap,m,115749
1734,fascisme,m,115645
1735,syndicalisme,m,115636
1736,tranche,f,115496
1737,comtesse,f,115467
1738,modélisation,f,115467
1739,promenade,f,115259
1740,facture,f,115252
1741,pari,m,115241
1742,plate,f,115238
1743,rotation,f,115123
1744,délégué,m,115078
1745,déploiement,m,115075
1746,sociologue,m,115029
1747,pyramide,f,114985
1748,autonomie,f,114867
1749,descente,f,114855
1750,ressort,m,114850
1751,scolarisation,f,114702
1752,posture,f,114617
1753,stock,m,114568
1754,décomposition,f,114481
1755,notaire,m,114413
1756,roue,f,114208
1757,clivage,m,114161
1758,fabrique,f,114017
1759,créature,f,113997
1760,vengeance,f,113980
1761,librairie,f,113967
1762,district,m,113954
1763,parlement,m,113929
1764,relève,f,113882
1765,parité,f,113600
1766,sel,m,113403
1767,blessure,f,113235
1768,variabilité,f,113113
1769,église,f,112762
1770,nomenclature,f,112747
1771,détachement,m,112457
1772,scolarité,f,112397
1773,décoration,f,112294
1774,préjudice,m,112273
1775,logiciel,m,112098
1776,syndrome,m,111852
1777,délibération,f,111793
1778,patience,f,111651
1779,couloir,m,111608
1780,sondage,m,111553
1781,franc,m,111516
1782,tout,m,111455
1783,bulletin,m,111382
1784,producteur,m,111361
1785,angle,m,111345
1786,circonscription,f,111341
1787,contentieux,m,111267
1788,beau,m,111117
1789,écho,m,111092
1790,désespoir,m,111083
1791,dessein,m,111081
1792,scission,f,110949
1793,fumée,f,110789
1794,centralisation,f,110658
1795,rationalisation,f,110592
1796,remboursement,m,110587
1797,présomption,f,110551
1798,fontaine,f,110548
1799,déformation,f,110499
1800,exposé,m,110479
1801,monstre,m,110341
1802,scrutin,m,110298
1803,atteinte,f,110233
1804,blé,m,110230
1805,délit,m,110168
1806,vendeur,m,110092
1807,paire,f,109951
1808,rivalité,f,109946
1809,élite,f,109920
1810,illustration,f,109705
1811,décadence,f,109406
1812,complémentarité,f,109316
1813,magistrat,m,109251
1814,atelier,m,109008
1815,magasin,m,108988
1816,coopérative,f,108983
1817,jalousie,f,108910
1818,aperçu,m,108840
1819,indemnité,f,108806
1820,trésor,m,108712
1821,confession,f,108708
1822,confection,f,108510
1823,arrêté,m,108503
1824,offre,f,108492
1825,néant,m,108395
1826,permis,m,108350
1827,vigilance,f,108325
1828,marchand,m,108217
1829,autorisation,f,108212
1830,repli,m,108165
1831,étranger,m,108035
1832,suprématie,f,108000
1833,dommage,m,107943
1834,mouvance,f,107915
1835,pluralisme,m,107879
1836,pâte,f,107787
1837,fantasme,m,107724
1838,évidence,f,107668
1839,parallèle,m,107638
1840,déesse,f,107436
1841,lexique,m,107418
1842,matinée,f,107401
1843,boucle,f,107363
1844,écart,m,107316
1845,garde,m,106904
1846,consécration,f,106841
1847,manœuvre,f,106630
1848,fatalité,f,106353
1849,décolonisation,f,106336
1850,paradis,m,106244
1851,maturité,f,106229
1852,adaptation,f,106170
1853,poste,f,106080
1854,guérison,f,105933
1855,banc,m,105872
1856,créateur,m,105852
1857,sociabilité,f,105838
1858,livraison,f,105787
1859,axe,m,105768
1860,voûte,f,105671
1861,gouvernance,f,105548
1862,apport,m,105443
1863,flot,m,105433
1864,stage,m,105431
1865,grande,f,105427
1866,intégration,f,105400
1867,cortège,m,105376
1868,réplique,f,105314
1869,puits,m,105307
1870,souplesse,f,105232
1871,sieur,m,104997
1872,cruauté,f,104864
1873,nappe,f,104795
1874,génocide,m,104739
1875,versement,m,104658
1876,sincérité,f,104569
1877,barbarie,f,104470
1878,canne,f,104307
1879,rideau,m,104238
1880,planche,f,104199
1881,dîner,m,104172
1882,paternité,f,104150
1883,gardien,m,104109
1884,cou,m,104020
1885,servitude,f,103931
1886,patronat,m,103712
1887,baptême,m,103565
1888,chœur,m,103364
1889,métamorphose,f,103226
1890,transgression,f,103215
1891,vieillissement,m,103099
1892,riz,m,103081
1893,boue,f,103047
1894,compositeur,m,103014
1895,prévision,f,103012
1896,boutique,f,102962
1897,virus,m,102955
1898,recette,f,102887
1899,cote,f,102725
1900,vieillard,m,102720
1901,prélèvement,m,102689
1902,mystique,f,102464
1903,renvoi,m,102462
1904,relativité,f,102341
1905,coeur,m,102321
1906,mort,m,102282
1907,pomme,f,102276
1908,surplus,m,102240
1909,faisceau,m,102114
1910,remède,m,102077
1911,poudre,f,102007
1912,réciprocité,f,101859
1913,vanité,f,101741
1914,métallurgie,f,101711
1915,demandeur,m,101652
1916,pose,f,101393
1917,bière,f,101257
1918,sida,m,101233
1919,lame,f,101211
1920,cap,m,101168
1921,île,f,101035
1922,serpent,m,101008
1923,mélodie,f,100991
1924,forteresse,f,100939
1925,lundi,m,100849
1926,recommandation,f,100650
1927,édition,f,100607
1928,vache,f,100568
1929,membrane,f,100527
1930,devise,f,100452
1931,silhouette,f,100449
1932,garnison,f,100430
1933,costume,m,100385
1934,cheminée,f,100336
1935,bénédiction,f,100247
1936,nullité,f,99951
1937,vendredi,m,99939
1938,respiration,f,99918
1939,illusion,f,99638
1940,immeuble,m,99629
1941,symptôme,m,99531
1942,jonction,f,99512
1943,confort,m,99338
1944,prééminence,f,99332
1945,simulation,f,99268
1946,tonalité,f,99245
1947,lenteur,f,99213
1948,diaspora,f,99161
1949,aventure,f,99136
1950,détour,m,98921
1951,sémantique,f,98870
1952,sidérurgie,f,98814
1953,bain,m,98751
1954,billet,m,98685
1955,tendresse,f,98527
1956,massacre,m,98525
1957,récession,f,98511
1958,flèche,f,98508
1959,similitude,f,98480
1960,discrétion,f,98331
1961,notification,f,98324
1962,postulat,m,98308
1963,plantation,f,98188
1964,globalisation,f,98095
1965,inventaire,m,98093
1966,tactique,f,98085
1967,localité,f,97775
1968,sillage,m,97758
1969,amende,f,97607
1970,généalogie,f,97596
1971,flore,f,97338
1972,épreuve,f,97218
1973,supplément,m,97208
1974,pétition,f,97092
1975,chirurgie,f,97038
1976,diocèse,m,97031
1977,pavillon,m,96924
1978,voisinage,m,96905
1979,épisode,m,96886
1980,fauteuil,m,96823
1981,brochure,f,96811
1982,socle,m,96762
1983,relief,m,96760
1984,déportation,f,96710
1985,souhait,m,96546
1986,prophète,m,96521
1987,ordonnance,f,96498
1988,jeune,m,96473
1989,plat,m,96302
1990,exemplaire,m,96234
1991,restriction,f,96054
1992,charbon,m,95953
1993,initiative,f,95931
1994,serveur,m,95832
